OC_omid,issn,EP_id,Publications_in_venue,Open Access
61606238,"['1468-3148', '1360-2322']",442267,1697,Unknown
6160623984,"['1745-7289', '1745-7297']",471721,534,Unknown
61606250,"['1360-2357', '1573-7608']",445389,2547,Unknown
61606255,"['1464-5173', '1360-3116']",441886,1783,Unknown
6160625524,"['2352-3077', '2352-3085']",486563,37,Unknown
616063255,"['1469-672X', '0264-6838']",340665,1255,Unknown
616064781,"['1467-6427', '0163-4445']",442921,1274,Unknown
6160738962,"['0968-1361', '1750-0214']",451762,207,Unknown
6160739074,"['1477-0385', '0968-3445']",448086,380,Unknown
6160740356,"['1743-7962', '1468-2745']",439232,461,Unknown
61607453,"['0020-7985', '1468-2435']",442081,2201,Unknown
6160850988,"['2066-8732', '2069-7244']",485451,156,Unknown
6160851118,"['2069-9239', '2392-8093']",497049,4,True
6160860033,"['1743-8594', '1743-8586']",470349,482,Unknown
6160936108,"['2232-1950', '2232-1969']",486510,37,Unknown
6160937116,"['2232-2647', '1855-9719']",478753,254,True
6160937172,['2232-3317'],485335,45,True
6160961219,['0017-9655'],483931,131,Unknown
6160961277,"['1894-3195', '0017-9841']",339997,156,True
6160994465,"['1743-9612', '1360-8746']",447099,700,Unknown
61701025989,"['1750-0230', '1354-9901']",468910,351,Unknown
61701026101,"['1750-0192', '1354-991X']",483075,347,Unknown
61701033769,"['1469-9419', '1353-7903']",442700,770,Unknown
61701074170,"['1506-3615', '2391-5838']",486790,35,True
61701074183,"['2081-3309', '2391-6001']",484154,3,Unknown
61701074189,"['2391-6559', '2083-8018']",485415,29,True
61701074214,"['1895-0620', '2391-6567']",486652,11,Unknown
61701074224,"['2391-6575', '1428-5673']",486839,32,Unknown
61701074253,"['0867-8294', '2391-6702']",487659,33,True
61701074301,"['2391-6729', '2083-4039']",501880,2,Unknown
61701074306,"['2391-6737', '1733-6716']",476334,721,True
61701074373,"['2391-6745', '1689-9121']",484960,182,True
61701083862,"['2044-2831', '2044-2823']",480879,75,Unknown
61701083899,"['2044-3714', '2044-3722']",487014,47,Unknown
61701117490,"['0211-1608', '2530-3589']",491137,226,Unknown
61701220047,"['1761-4961', '2295-970X']",483747,62,Unknown
617012686,"['1072-4133', '1099-0968']",440403,1615,Unknown
617012735,"['2044-8287', '1359-107X']",438649,1296,Unknown
61701351745,"['1879-7865', '1879-7873']",479068,146,Unknown
61701409108,"['1213-7758', '1213-7499']",488433,296,Unknown
61701417361,['0021-6941'],450996,38,Unknown
617014192,"['0144-929X', '1362-3001']",412068,2433,Unknown
617014202,"['1362-1025', '1469-3593']",439101,1173,Unknown
617014207,"['1477-0954', '1362-1688']",444301,1076,Unknown
61701436367,"['2412-0774', '1609-8595']",499092,293,True
61701436406,"['2226-3012', '2412-124X']",490367,109,True
61701467442,"['2554-3415', '2554-3555']",491157,128,True
61701467482,['2554-3822'],491097,70,Unknown
61701477428,['2514-3298'],491191,67,True
61701477512,['2514-4774'],498870,61,True
61701477542,['2514-4820'],499808,232,True
61701497235,"['1664-2910', '1010-0652']",448288,611,Unknown
61701499865,"['2108-7083', '1779-4684']",484393,109,Unknown
617015448,"['0018-716X', '1423-0054']",341137,1632,Unknown
6170155984,"['0392-4556', '2611-7649']",486826,58,Unknown
6170156005,"['0392-4939', '1971-8403']",492959,289,Unknown
6170156095,['0392-6338'],444590,156,Unknown
61701564432,"['0016-9161', '2297-7953']",481568,592,Unknown
61701589522,"['0761-3032', '2107-0881']",474840,211,Unknown
61701589599,"['0761-8271', '2647-7300']",482455,302,Unknown
61701591099,"['1849-0840', '0352-5317']",489607,106,True
61701614660,['0355-1253'],470271,19,Unknown
61701639728,['2616-5317'],498027,91,Unknown
61701640790,"['2616-5236', '2522-9273']",496697,19,Unknown
61701640850,"['2616-5430', '2524-003X']",498793,62,True
61701642159,['2183-2633'],496993,39,Unknown
61701642170,['2183-2803'],483559,801,True
61701712405,"['1648-715X', '1648-9179']",471591,512,True
61701712638,['1648-8776'],502059,24,True
61701743814,['1886-5542'],496518,3,True
61701743816,"['2545-6385', '1886-5887']",488791,68,True
61701743834,"['1886-2438', '1886-6298']",471184,193,True
61701779570,"['2247-9163', '2069-9271']",485102,13,True
61701779626,"['2248-1354', '2668-9219']",498832,32,True
61701796559,"['1753-9137', '1753-9129']",475147,560,Unknown
61701802749,"['1613-3706', '0721-9067']",448317,332,True
617018112,"['0378-2166', '1879-1387']",343037,4906,Unknown
61701825369,"['1965-0264', '0035-1466']",446594,187,Unknown
617018303,['0378-3782'],342357,6910,Unknown
61701859920,"['2056-998X', '2056-9971']",488771,146,Unknown
61701859980,"['2057-0198', '2057-0201']",489615,192,Unknown
61701860003,"['2057-035X', '2057-0341']",490255,74,Unknown
61701860022,"['2057-0384', '2057-0392']",499209,65,Unknown
61701881613,"['1286-9449', '2259-3799']",483029,117,Unknown
61701903128,"['2081-8718', '2353-2831']",485952,14,Unknown
61701903135,['2081-8742'],485760,6,Unknown
61701903155,['2081-8971'],487056,21,Unknown
61701903226,['2081-9463'],485258,25,True
61701903359,"['1896-9852', '2082-064X']",500498,45,Unknown
61701903377,"['2082-0658', '2080-2404']",484971,39,True
61701910314,['1230-0330'],485470,2,Unknown
61701910319,"['1230-0780', '2719-4337']",490711,20,True
61701924206,['2275-6639'],487667,45,True
61701924257,"['2276-2019', '2553-1719']",488722,140,Unknown
61701930635,"['0306-1078', '1741-7260']",440012,1010,Unknown
61701936886,"['1971-7105', '1972-5485']",476972,26,Unknown
6170194737,"['1522-2365', '0170-6233']",438379,813,Unknown
61701947875,['2522-1566'],499089,25,True
6170194919,['0170-5792'],481466,24,Unknown
61701981382,"['1029-4244', '2415-3303']",487604,164,True
61701981419,"['2309-1797', '2415-3397']",493829,102,True
61701983359,"['1477-0326', '0267-6583']",446832,718,Unknown
61701987258,['2169-8260'],480785,120,Unknown
61701994172,['2644-5980'],497833,8,Unknown
61701994183,"['2644-6359', '2585-7088']",498185,108,True
61701996604,['2519-5808'],502073,107,True
61701997865,"['2412-2475', '2311-2433']",496901,25,Unknown
61701997920,['2412-3196'],487185,41,True
61702003328,['1604-3030'],340045,232,True
617020047,"['1360-0540', '0260-7476']",442794,1419,Unknown
61702005455,['1451-673X'],502371,5,Unknown
61702005463,"['2337-0351', '1451-7485']",483854,116,True
61702005478,"['1451-8759', '1821-3545']",486446,1,Unknown
61702005577,"['1452-0133', '2334-7074']",504068,54,True
617020065,"['1755-6260', '0260-9541']",436183,1412,Unknown
61702010281,['0082-044X'],481823,19,Unknown
61702017176,['2351-5597'],489480,89,True
61702017214,"['2538-8754', '2351-6097']",498666,39,True
61702017244,['2663-3116'],498543,145,Unknown
6401794869,['1993-0909'],498543,17,Unknown
61702037905,"['0350-3828', '2217-947X']",488316,116,True
61702037946,['0350-6428'],483990,9,True
61702037971,"['1821-2808', '0350-7599']",490341,306,True
61702057991,"['1755-4586', '1878-0040']",475715,671,Unknown
61702059929,"['1869-7577', '1600-1974']",446752,175,Unknown
61702084090,['2184-6006'],477512,28,True
61702084112,['2184-7010'],502269,7,True
61702084119,['2184-7509'],504686,18,True
61702084157,['2184-7770'],502494,3,True
61702084187,"['2184-8408', '0872-7643']",482577,5,Unknown
61702092051,"['1729-5416', '0078-3579']",468685,34,Unknown
61702092060,"['1783-1644', '0078-463X']",445413,57,Unknown
61702092085,"['0078-4648', '2658-2783']",486583,33,True
61702101744,['1824-5226'],483442,31,True
617021404,['0911-6044'],411882,1135,Unknown
617021494,"['1522-7227', '1522-7219']",441578,1028,Unknown
61702155884,"['2300-9918', '2300-5327']",486064,66,True
61702155957,['2300-5823'],486963,6,True
61702155961,"['2081-1853', '2300-5831']",485173,11,True
61702155968,"['2300-5920', '1732-8160']",484124,38,Unknown
61702156014,['2300-6102'],484126,16,Unknown
617021593,"['1750-8649', '1750-8657']",470351,319,Unknown
61702220246,"['1477-0865', '0265-6590']",439031,844,Unknown
6170222416,"['2051-3429', '2051-3437']",484158,160,Unknown
61702387381,['2529-9573'],490726,56,True
61702414738,['0924-7025'],482624,2,True
6170246482,['2212-0548'],480637,209,Unknown
617024713,"['0308-0188', '1743-2790']",442191,1516,Unknown
61702658188,"['1862-2860', '0032-3470']",445929,794,Unknown
617026660,"['1477-4607', '0022-5185']",444005,1689,Unknown
61702740634,"['1532-7922', '1529-5192']",445595,408,Unknown
61702773852,['0221-5004'],484506,155,Unknown
61702786507,"['1759-8281', '1759-8273']",483583,246,Unknown
61702809745,"['1572-8374', '0920-427X']",438070,982,Unknown
61702842707,"['1593-7879', '1860-1839']",484459,315,Unknown
61702859957,"['1467-9795', '0384-9694']",443678,732,Unknown
617029592,"['0267-257X', '1472-1376']",443259,2114,Unknown
61703071315,"['1590-7031', '1972-5752']",492960,30,Unknown
61703076006,"['1878-0385', '1747-938X']",470444,403,Unknown
61703081944,"['1326-4826', '1755-0475']",474488,222,Unknown
617031822,"['2065-9482', '1582-5418']",490147,30,Unknown
61703316933,"['1386-4238', '1572-8463']",440768,441,Unknown
61703317029,"['1573-1820', '1386-4416']",443294,673,Unknown
6170332675,"['1572-8560', '0925-8558']",442774,366,Unknown
6170332868,"['0925-9392', '1573-0948', '0039-3797']",447258,798,Unknown
61703460616,['1588-6735'],503856,1,Unknown
61703464216,['1886-9440'],474206,1,True
61703465626,['1988-8996'],499575,47,True
61703471187,['2247-3297'],498389,1,True
6170352722,"['1502-7678', '0029-3652']",340551,704,Unknown
617035471,"['0047-2506', '1478-6990']",341157,2418,Unknown
61703796922,['1132-1989'],485328,86,Unknown
6170396025,"['1866-9808', '1866-9859']",476528,342,Unknown
6170421537,"['2365-3124', '0016-7479']",440900,75,Unknown
617043171,"['2306-3483', '2071-8330']",480332,555,True
617043172,['2520-2979'],490774,46,True
6170432934,"['1478-0046', '1478-0038']",439637,411,Unknown
6170435818,['2754-2572'],504014,16,True
617044103,"['2306-3459', '2071-789X']",480044,656,True
617045495,"['2174-7350', '1578-0732']",489111,298,True
617045685,"['1989-8312', '1131-8155']",482881,18,True
6170460341,"['0165-0157', '1573-0549']",412912,911,Unknown
617046311,"['2299-7458', '2449-8386']",485926,55,True
617046537,"['1696-5043', '1989-7413']",484925,234,True
617048453,"['2299-7326', '2299-7075']",479806,237,True
617048980,['1071-5819'],441875,2268,Unknown
617049947,['1331-9914'],477360,11,True
617052194,['1450-5460'],480160,3,Unknown
617054076,"['2104-3728', '1960-1360']",491430,411,Unknown
6170544461,"['1468-2893', '1072-4745']",340246,727,Unknown
6170566281,['1443-0770'],497090,23,Unknown
617057270,['1885-3137'],474073,295,True
617057276,"['2084-3860', '1895-975X']",486264,73,Unknown
6170584126,"['1572-9842', '0263-0338']",339874,636,Unknown
617060860,['0309-0566'],440454,3311,Unknown
617065678,"['1757-0409', '1355-6509']",447869,610,Unknown
61706972,['0264-9993'],343298,5178,Unknown
61707000,"['1759-3948', '0265-0487']",449234,1498,Unknown
61707093,['0265-1335'],442077,1313,Unknown
6170727104,"['1353-8322', '1470-1081']",446271,661,Unknown
6170728857,"['1466-4372', '1354-5701']",341000,889,Unknown
6170728982,"['1469-9583', '1354-571X']",443339,783,Unknown
6170745424,"['0884-0709', '1573-0573', '0922-6567']",444498,527,Unknown
6170748111,['1053-4822'],441278,948,Unknown
6170763615,['2199-4463'],487006,41,Unknown
6170802121,"['2666-0393', '2666-0385']",496656,35,True
6170819493,['1130-4715'],488173,74,True
6170820546,"['1130-5274', '2174-0550']",496966,271,True
6170820605,['1130-5738'],495144,21,Unknown
6170836828,['1214-8407'],478624,32,Unknown
6170851629,"['0264-2824', '1750-0206']",476483,432,Unknown
6170851767,"['1464-8172', '2210-5018']",469358,251,Unknown
61708548,"['0963-1798', '2044-8325']",443443,1104,Unknown
61708573,"['0963-6625', '1361-6609']",446232,1403,Unknown
61708578,"['0963-7214', '1467-8721']",439662,1957,Unknown
6170860096,"['1743-8888', '1743-887X']",475085,159,Unknown
6170885956,"['1460-8545', '1468-2370']",441913,529,Unknown
6170986332,"['2451-0300', '0065-0986']",485713,1,Unknown
6170986334,"['1600-0390', '0065-101X']",341321,258,Unknown
61801004758,"['0963-9268', '1469-8706']",447981,974,Unknown
618010074,"['1468-4446', '0007-1315']",438665,2892,Unknown
61801012639,"['1469-9907', '1460-8944']",445035,578,Unknown
61801022448,"['1502-394X', '0803-8740']",340465,542,Unknown
61801047182,['2108-1433'],485355,53,Unknown
61801074573,"['2213-4387', '2213-4638']",480641,92,Unknown
61801087845,"['1330-7533', '1847-3377']",489016,494,True
61801112377,"['2247-9104', '1582-9146']",476216,277,True
61801112403,['1582-960X'],483289,17,Unknown
61801157220,"['1788-7119', '1788-4934']",486115,119,True
61801157278,['1788-6171'],503161,15,Unknown
61801231910,"['2466-4537', '0354-5415']",489326,69,Unknown
61801231940,['0354-5989'],488849,150,True
61801255,"['1468-4233', '0301-0066']",340610,5305,Unknown
61801270648,"['1944-3919', '1944-3927']",485031,361,Unknown
61801336221,['0021-0870'],484433,211,Unknown
61801336276,"['2056-4139', '0021-1214']",442170,737,Unknown
61801350314,"['1879-9264', '1879-9272']",477710,475,Unknown
61801388332,['2409-9287'],490330,415,True
61801423668,"['1561-8927', '2410-4817']",493742,25,True
61801432224,['1339-3081'],480267,12,Unknown
670783342,['1337-7493'],480267,64,Unknown
61801432318,['1339-3995'],485907,4,Unknown
61801432326,['1339-4363'],487231,81,Unknown
61801432368,['1339-4584'],487242,181,True
61801434823,['1570-8683'],436186,452,Unknown
61801461160,['2557-0633'],501861,118,True
61801464156,['2270-6909'],504610,30,Unknown
61801465604,['1121-8932'],437413,11,Unknown
61801465608,"['1122-1151', '1572-8390']",476153,815,Unknown
61801480679,['2042-5937'],481470,89,True
61801493634,"['1780-3187', '2034-2101']",470390,210,Unknown
61801582774,"['2650-8176', '0761-9081']",497418,42,Unknown
61801584150,"['1998-6041', '1998-605X']",478559,137,True
61801604191,"['1728-4414', '1728-5305']",474319,195,True
61801604732,"['1728-6239', '1728-6220']",486471,332,Unknown
61801615429,"['2308-4634', '2617-0825']",497197,52,Unknown
61801615498,"['2616-7948', '2617-1244']",504356,5,Unknown
61801615553,"['2223-5752', '2617-1759']",497003,61,True
6602258377,['2707-3092'],497003,14,True
61801615579,"['2617-1813', '2617-1821']",494228,13,Unknown
61801615603,"['2617-2119', '2617-2909']",499563,135,Unknown
61801629343,"['0870-4147', '2183-3796']",482556,132,True
61801630244,"['2183-3575', '1645-2089']",484911,235,True
61801630285,['2183-3745'],487155,6,Unknown
61801630343,"['0871-1623', '2183-4016']",490408,89,True
61801630375,"['2183-4105', '2079-7567']",488664,25,True
61801630390,"['2183-4172', '2635-2648']",503497,30,True
61801633098,"['1429-9585', '2544-4654']",476200,61,True
61801633121,"['2081-4488', '2544-4972']",484726,120,Unknown
61801633218,"['1507-7896', '2544-5227']",484099,45,Unknown
61801661570,"['2174-3487', '2174-9221']",486627,67,True
61801663928,"['0208-6077', '2450-0119']",485929,36,True
61801663991,"['2391-7997', '2450-050X']",489695,75,Unknown
61801664005,"['1644-0749', '2450-0771']",496886,87,True
61801664036,"['1734-3801', '2450-081X']",485018,40,True
61801664054,"['2450-0844', '1427-549X']",490502,21,Unknown
61801664071,"['1509-1619', '2450-0852']",490073,66,Unknown
61801664081,"['2083-9782', '2450-0976']",486853,20,True
61801693339,"['1728-9343', '2411-3093']",495145,58,True
61801719094,"['2052-9023', '2052-9015']",484189,237,Unknown
61801734767,"['1887-0279', '1887-0287']",499933,3,True
61801734796,['1887-3731'],473551,19,True
61801734808,['1887-3987'],473712,83,True
61801734858,['1887-4460'],492996,111,True
61801734894,['1887-4592'],483901,600,True
61801756381,['0486-6096'],491390,6,Unknown
61801759983,"['0866-9449', '2391-7644']",485686,36,True
61801760081,"['2300-5238', '0867-0005']",498508,247,True
61801772561,['2248-3527'],486271,6,True
61801793733,['1695-288X'],474022,23,True
61801793784,['1695-324X'],490974,60,True
61801825057,"['1736-2563', '2228-0677']",472586,74,True
61801833784,"['2537-3714', '2559-1347']",491001,60,True
61801833812,['2537-4850'],490439,13,True
61801833848,"['1857-2502', '2537-6276']",491285,8,True
61801833855,['2537-7043'],490064,19,True
61801848646,"['1017-3285', '2523-9201']",418427,62,Unknown
61801860409,"['2698-4873', '0771-3703']",482468,14,Unknown
61801860427,['0771-5420'],484481,24,Unknown
61801860447,['0771-6494'],470737,197,Unknown
61801860644,"['2295-9025', '0771-7776']",475760,253,Unknown
61801873108,"['2275-4776', '1287-3349']",483030,175,Unknown
61801885227,['2183-0606'],483694,160,True
61801886228,['2183-4938'],499097,98,True
61801930345,['2195-4909'],502610,17,Unknown
61801932785,"['2336-4475', '1210-3640']",482944,1,Unknown
61801944278,"['2663-970X', '2664-6005']",504077,10,True
61801944297,"['2663-9793', '2663-9807']",504566,54,Unknown
61801944358,"['2664-066X', '2664-0678']",498524,26,Unknown
618019582,"['1461-7285', '0269-8811']",443625,3724,Unknown
61801958235,"['2271-5649', '2110-6460']",484837,201,Unknown
61801958334,['2111-5028'],493741,220,True
618019660,"['1432-0665', '0003-9268', '0933-5846']",438021,1724,Unknown
61801974711,['1868-7806'],448307,59,Unknown
61801975914,"['2415-3605', '2311-6382']",490047,24,True
61801978135,['0352-5716'],503181,5,Unknown
61801978141,['0352-5724'],482224,2,Unknown
61801978226,['0352-6844'],488304,1,Unknown
61801978249,"['0352-7379', '2560-306X']",492923,99,True
61801978285,"['1849-2126', '0352-7565']",482225,2,Unknown
